month,season,Location,sex,Subject Code,TSV,TP,air_ts,air_tp,RH_ts,RH_tp,comfort,prod,TA,clo,Uphols,clo_tot,met,sh_sw,Ti,Tg,Va,RH,PMV,PPD,TnG_R_0.5,Tmr,Top,Tout,Trm,TnG_R_0.25,TnG_R_0.33,
2,1,S0135,1,FSL12,0,0,-1,0,0,-1,1,-1,0,0.58,0.01,0.59,1.35,0.00,22.80,22.90,0.10,49.00,-0.06,5.07,22.89542262,22.99084524,22.89542262,23,21.56847505,22.89542262,22.89542262,0
2,1,S0135,1,FSL13,-2,-1,2,1,0,-1,2,-2,1,1.01,0.01,1.02,1.35,-1.00,23.10,23.90,0.10,48.80,0.68,14.26,27.8585883,24.61717661,23.8585883,23,21.56847505,31.8585883,29.91919437,0
2,1,S0135,1,FSL14,0,1,0,1,-2,0,1,0,0,1.03,0.01,1.04,1.00,0.00,22.60,22.60,0.10,48.80,-0.13,5.37,22.6,22.6,22.6,23,21.56847505,22.6,22.6,0
2,1,S0135,1,FSL41,-2,0,-3,-2,-1,-1,2,1,0,1.03,0.01,1.04,1.40,0.00,24.60,25.50,0.10,42.70,1.01,24.19,29.4468181,26.29363619,25.4468181,23,21.56847505,33.4468181,31.50742416,0
2,1,S0135,1,FSL20,-1,0,-3,-1,-1,-1,2,0,0,1.07,0.01,1.08,1.10,0.00,22.50,22.40,0.10,51.00,0.11,5.26,24.40430425,22.30860849,22.40430425,23,21.56847505,26.40430425,25.43460728,0
2,1,S0135,1,FSL29,0,0,0,0,0,0,2,0,0,1.05,0.01,1.06,1.35,0.00,23.70,24.80,0.10,47.00,0.87,19.66,24.73797386,25.77594772,24.73797386,23,21.56847505,24.73797386,24.73797386,0
2,1,S0135,1,FSL30,-1,1,0,1,-1,1,2,1,0,0.79,0.01,0.80,1.10,0.00,22.50,22.90,0.10,48.80,-0.21,5.89,24.88144026,23.26288052,22.88144026,23,21.56847505,26.88144026,25.91174329,0
2,1,S0135,1,FSL33,-2,1,-3,-1,0,0,2,0,0,1.03,0.01,1.04,1.00,0.00,23.60,24.00,0.10,46.00,0.20,5.87,27.97943757,24.35887515,23.97943757,23,21.56847505,31.97943757,30.04004363,0
2,1,S0135,1,FSL34,0,0,-2,-1,0,0,2,0,0,1.05,0.01,1.06,1.00,0.00,22.60,23.60,0.10,48.50,0.13,5.33,23.54918315,24.4983663,23.54918315,23,21.56847505,23.54918315,23.54918315,0
2,1,S0135,1,FSL35,0,0,-2,-1,0,0,3,-1,0,1.22,0.01,1.23,1.20,0.00,22.60,23.60,0.10,48.50,0.64,13.08,23.54918315,24.4983663,23.54918315,23,21.56847505,23.54918315,23.54918315,0
2,1,S0135,1,FSL36,-1,1,-2,-1,0,0,2,1,0,1.05,0.01,1.06,1.10,0.00,22.60,23.60,0.10,48.50,0.31,7.02,25.54918315,24.4983663,23.54918315,23,21.56847505,27.54918315,26.57948618,0
2,1,S0135,1,FSL37,1,0,-2,-1,0,0,3,0,0,1.05,0.01,1.06,1.00,0.00,22.60,23.60,0.10,48.50,0.13,5.33,21.54918315,24.4983663,23.54918315,23,21.56847505,19.54918315,20.51888012,0
2,1,S0135,1,FSL39,0,1,-2,-1,-2,0,2,0,0,1.03,0.01,1.04,1.00,0.00,23.70,24.80,0.10,47.00,0.40,8.33,24.73797386,25.77594772,24.73797386,23,21.56847505,24.73797386,24.73797386,0
2,1,S0135,1,FSL19,1,0,-2,-1,-1,0,4,-1,0,0.58,0.01,0.59,1.35,0.00,23.40,23.30,0.10,49.50,0.05,5.04,21.30471943,23.20943885,23.30471943,23,21.56847505,19.30471943,20.2744164,0
2,1,S0135,1,FSL42,-1,0,0,-1,-2,0,2,0,0,0.56,0.01,0.57,1.00,0.00,23.40,23.30,0.10,49.50,-0.84,18.62,25.30471943,23.20943885,23.30471943,23,21.56847505,27.30471943,26.33502246,0
2,1,S0135,1,FSL43,2,1,-2,-1,-1,-1,3,-1,0,1.03,0.01,1.04,1.10,0.00,22.60,22.40,0.10,51.80,0.07,5.09,18.40856605,22.2171321,22.40856605,23,21.56847505,14.40856605,16.34795999,0
2,1,S0135,1,FSL45,-1,-1,-2,0,-2,0,2,0,0,0.56,0.01,0.57,1.00,0.00,23.70,24.80,0.10,47.00,-0.37,7.84,26.73797386,25.77594772,24.73797386,23,21.56847505,28.73797386,27.76827689,0
2,1,S0135,1,FSL46,0,0,1,0,0,0,1,-1,0,1.05,0.01,1.06,1.10,0.00,24.30,25.10,0.10,45.50,0.66,13.65,25.05429783,25.80859566,25.05429783,23,21.56847505,25.05429783,25.05429783,0
2,1,S0135,1,FSL47,-1,0,0,0,0,0,1,-1,0,0.52,0.01,0.53,1.40,0.00,22.60,22.40,0.10,51.80,-0.18,5.64,24.40856605,22.2171321,22.40856605,23,21.56847505,26.40856605,25.43886908,0
2,1,S0135,1,FSL48,-1,-1,-1,1,0,0,2,1,0,1.03,0.01,1.04,1.00,0.00,22.20,22.60,0.10,49.60,-0.14,5.41,24.58199161,22.96398321,22.58199161,23,21.56847505,26.58199161,25.61229464,0
2,1,S0135,1,FSL49,-1,-1,-2,0,-1,1,4,-1,0,1.16,0.01,1.17,1.35,-1.00,22.50,22.90,0.10,48.80,0.64,13.21,24.88144026,23.26288052,22.88144026,23,21.56847505,26.88144026,25.91174329,0
2,1,S0135,1,FSL50,1,0,-2,-1,1,1,2,0,0,0.52,0.01,0.53,1.10,0.00,24.70,26.90,0.10,43.70,0.42,8.58,24.75121975,28.8024395,26.75121975,23,21.56847505,22.75121975,23.72091672,0
2,1,S0135,1,FSL1,1,0,0,0,-1,0,4,-1,0,1.05,0.01,1.06,1.20,0.00,24.30,25.10,0.10,45.50,0.78,16.85,23.05429783,25.80859566,25.05429783,23,21.56847505,21.05429783,22.0239948,0
2,1,S0135,1,FSL2,0,0,0,0,0,0,3,0,1,1.05,0.01,1.06,1.00,0.00,24.80,25.70,0.10,44.00,0.65,13.39,25.64602614,26.49205228,25.64602614,23,21.56847505,25.64602614,25.64602614,0
2,1,S0135,1,FSL3,0,0,-1,-1,1,0,3,-1,0,1.05,0.01,1.06,1.10,0.00,24.80,25.70,0.10,44.00,0.79,17.13,25.64602614,26.49205228,25.64602614,23,21.56847505,25.64602614,25.64602614,0
2,1,S0135,1,FSL10,-2,1,-2,-1,-1,-1,2,1,0,1.05,0.01,1.06,1.35,0.00,23.70,24.20,0.10,43.30,0.75,16.09,28.17374493,24.64748987,24.17374493,23,21.56847505,32.17374493,30.23435099,0
2,1,S0135,1,FSL11,-1,0,0,-1,0,0,4,-1,1,1.05,0.01,1.06,1.10,0.00,23.80,24.60,0.10,43.70,0.53,10.63,26.5560772,25.31215439,24.5560772,23,21.56847505,28.5560772,27.58638023,0
2,1,S0135,1,FSL12,-1,-1,-1,0,0,-1,2,-1,0,0.58,0.01,0.59,1.40,0.00,23.80,24.60,0.10,43.70,0.38,7.93,26.5560772,25.31215439,24.5560772,23,21.56847505,28.5560772,27.58638023,0
2,1,S0135,1,FSL14,0,0,0,1,-2,0,3,0,0,1.05,0.01,1.06,1.00,0.00,23.60,24.10,0.10,44.60,0.24,6.22,24.07397015,24.54794029,24.07397015,23,21.56847505,24.07397015,24.07397015,0
2,1,S0135,1,FSL41,-2,0,0,-2,-1,0,3,0,0,1.29,0.01,1.30,1.35,0.00,22.60,22.40,0.10,51.80,0.69,14.52,26.40856605,22.2171321,22.40856605,23,21.56847505,30.40856605,28.46917211,0
2,1,S0135,1,FSL20,-2,-1,-3,-1,-2,-1,2,0,0,1.07,0.01,1.08,1.00,0.00,23.70,24.40,0.10,44.50,0.34,7.38,28.36233315,25.0246663,24.36233315,23,21.56847505,32.36233315,30.42293921,0
2,1,S0135,1,FSL29,1,1,0,-1,-1,0,3,0,0,1.01,0.01,1.02,1.00,0.00,25.10,25.80,0.10,43.80,0.64,13.07,23.75798362,26.41596725,25.75798362,23,21.56847505,21.75798362,22.72768059,0
2,1,S0135,1,FSL34,-1,0,0,0,0,0,2,0,0,1.05,0.01,1.06,1.00,0.00,23.60,24.10,0.10,44.40,0.24,6.21,26.07397015,24.54794029,24.07397015,23,21.56847505,28.07397015,27.10427318,0
2,1,S0135,1,FSL35,-2,0,-1,-1,0,0,2,0,0,1.05,0.01,1.06,1.00,0.00,23.60,24.10,0.10,44.40,0.24,6.21,28.07397015,24.54794029,24.07397015,23,21.56847505,32.07397015,30.13457621,0
2,1,S0135,1,FSL36,1,1,-2,-2,-1,0,3,-1,0,1.05,0.01,1.06,1.00,0.00,23.70,24.20,0.10,43.30,0.26,6.39,22.17374493,24.64748987,24.17374493,23,21.56847505,20.17374493,21.1434419,0
2,1,S0135,1,FSL39,0,1,-2,-1,-2,0,3,0,0,1.03,0.01,1.04,1.10,0.00,25.10,25.80,0.10,43.80,0.80,17.39,25.75798362,26.41596725,25.75798362,23,21.56847505,25.75798362,25.75798362,0
2,1,S0135,1,FSL19,0,0,0,-1,0,0,2,0,0,0.58,0.01,0.59,1.10,0.00,24.50,25.40,0.10,45.10,0.10,5.22,25.34721486,26.19442972,25.34721486,23,21.56847505,25.34721486,25.34721486,0
2,1,S0135,1,FSL42,-2,0,-1,-1,-2,0,2,0,0,1.03,0.01,1.04,1.10,0.00,24.50,25.40,0.10,45.10,0.71,14.82,29.34721486,26.19442972,25.34721486,23,21.56847505,33.34721486,31.40782092,0
2,1,S0135,1,FSL43,1,1,-1,-1,-1,-1,3,0,0,1.03,0.01,1.04,1.40,0.00,23.40,25.10,0.10,43.70,0.92,21.32,22.99989484,26.59978968,24.99989484,23,21.56847505,20.99989484,21.96959181,0
2,1,S0135,1,FSL45,-1,-1,-2,0,-2,0,2,0,0,0.76,0.01,0.77,1.00,-1.00,24.30,25.10,0.10,45.50,0.11,5.23,27.05429783,25.80859566,25.05429783,23,21.56847505,29.05429783,28.08460086,0
2,1,S0135,1,FSL46,0,0,-1,-1,-1,0,1,-1,0,1.05,0.01,1.06,1.10,0.00,23.30,22.20,0.10,49.20,0.06,5.06,22.24396336,21.18792671,22.24396336,23,21.56847505,22.24396336,22.24396336,0
2,1,S0135,1,FSL47,1,1,-1,-1,1,1,2,0,0,0.52,0.01,0.53,1.10,0.00,24.70,26.90,0.10,43.70,0.42,8.58,24.75121975,28.8024395,26.75121975,23,21.56847505,22.75121975,23.72091672,0
2,1,S0135,1,FSL48,-1,0,-1,0,0,0,3,0,0,1.03,0.01,1.04,1.40,0.00,24.70,26.90,0.10,43.70,1.24,32.71,28.75121975,28.8024395,26.75121975,23,21.56847505,30.75121975,29.78152278,0
2,1,S0135,2,MSL3,0,1,0,0,0,-1,5,0,0,0.78,0.01,0.79,1.10,0.00,23.10,23.80,0.10,47.50,0.00,5.00,23.76422223,24.42844447,23.76422223,23,21.56847505,23.76422223,23.76422223,0
2,1,S0135,2,MSL5,-1,0,0,0,0,0,2,0,0,0.58,0.01,0.59,1.10,0.00,23.10,23.80,0.10,47.50,-0.37,7.72,25.76422223,24.42844447,23.76422223,23,21.56847505,27.76422223,26.79452526,0
2,1,S0135,2,MSL6,0,1,0,0,-1,-1,4,0,0,0.93,0.01,0.94,1.10,0.00,23.20,23.80,0.10,45.90,0.21,5.91,23.76945514,24.33891028,23.76945514,23,21.56847505,23.76945514,23.76945514,0
2,1,S0135,2,MSL11,-2,0,0,0,0,0,2,1,0,0.75,0.01,0.76,1.10,0.00,22.90,23.10,0.10,48.80,-0.22,5.98,27.09061992,23.28123984,23.09061992,23,21.56847505,31.09061992,29.15122598,0
2,1,S0135,2,MSL14,1,1,-3,-2,0,0,4,-1,0,0.93,0.01,0.94,1.10,0.00,23.20,24.70,0.10,48.90,0.43,8.82,22.61490306,26.02980613,24.61490306,23,21.56847505,20.61490306,21.58460003,0
2,1,S0135,2,MSL15,1,1,-1,-1,1,0,2,0,0,1.03,0.01,1.04,1.40,0.00,23.20,22.20,0.10,49.20,0.49,9.89,20.24018273,21.28036545,22.24018273,23,21.56847505,18.24018273,19.2098797,0
2,1,S0135,2,MSL16,0,0,0,0,-2,0,1,0,0,0.76,0.01,0.77,1.20,0.00,22.60,22.60,0.10,48.80,-0.12,5.27,22.6,22.6,22.6,23,21.56847505,22.6,22.6,0
2,1,S0135,2,MSL18,2,1,0,-1,1,0,4,0,0,0.73,0.01,0.74,1.40,1.00,23.20,24.70,0.10,48.90,0.61,12.41,20.61490306,26.02980613,24.61490306,23,21.56847505,16.61490306,18.554297,0
2,1,S0135,2,MSL19,1,0,-1,-1,-1,0,2,0,0,1.05,0.01,1.06,1.00,0.00,23.30,24.30,0.10,44.90,0.28,6.65,22.24603827,25.19207655,24.24603827,23,21.56847505,20.24603827,21.21573524,0
2,1,S0135,2,MSL20,-1,-1,0,-1,0,0,2,0,0,1.05,0.01,1.06,1.40,0.00,23.60,24.00,0.10,46.00,0.78,16.97,25.97943757,24.35887515,23.97943757,23,21.56847505,27.97943757,27.0097406,0
2,1,S0135,2,MSL21,0,0,0,-1,-2,0,2,0,0,0.89,0.01,0.90,1.00,0.00,25.10,25.80,0.10,43.80,0.49,9.88,25.75798362,26.41596725,25.75798362,23,21.56847505,25.75798362,25.75798362,0
2,1,S0135,2,MSL26,0,1,-1,-1,0,0,2,-1,0,1.04,0.01,1.05,1.10,0.00,23.70,24.80,0.10,46.90,0.58,11.73,24.73797386,25.77594772,24.73797386,23,21.56847505,24.73797386,24.73797386,0
2,1,S0135,2,MSL27,-1,1,0,2,-1,0,2,-1,1,1.03,0.01,1.04,1.35,-1.00,22.90,23.10,0.10,48.80,0.56,11.40,25.09061992,23.28123984,23.09061992,23,21.56847505,27.09061992,26.12092295,0
2,1,S0135,2,MSL28,1,1,-3,-1,0,0,2,0,0,0.99,0.01,1.00,1.10,0.00,22.90,23.10,0.10,48.80,0.15,5.46,21.09061992,23.28123984,23.09061992,23,21.56847505,19.09061992,20.06031689,0
2,1,S0135,2,MSL29,-1,0,-2,-1,-2,-1,2,0,0,0.66,0.01,0.67,1.40,0.00,23.60,24.00,0.10,46.00,0.37,7.84,25.97943757,24.35887515,23.97943757,23,21.56847505,27.97943757,27.0097406,0
2,1,S0135,2,MSL30,-1,0,-2,-1,0,0,2,0,0,0.60,0.01,0.61,1.10,0.00,23.30,24.40,0.10,44.50,-0.17,5.63,26.33993157,25.37986315,24.33993157,23,21.56847505,28.33993157,27.3702346,0
2,1,S0135,2,MSL11,-2,1,0,-1,1,0,2,1,0,0.75,0.01,0.76,1.00,0.00,24.50,25.50,0.10,42.70,0.18,5.70,29.44071471,26.38142942,25.44071471,23,21.56847505,33.44071471,31.50132077,0
2,1,S0135,2,MSL14,1,1,-3,-2,-1,-1,5,-1,0,0.87,0.01,0.88,1.00,1.00,25.20,25.20,0.10,43.90,0.31,7.02,23.2,25.2,25.2,23,21.56847505,21.2,22.16969697,0
2,1,S0135,2,MSL15,0,1,0,-1,0,0,2,0,0,1.03,0.01,1.04,1.00,0.00,25.10,25.80,0.10,43.80,0.66,13.62,25.75798362,26.41596725,25.75798362,23,21.56847505,25.75798362,25.75798362,0
2,1,S0135,2,MSL21,1,1,-2,-1,-1,0,4,0,0,1.05,0.01,1.06,1.35,0.00,23.70,24.80,0.10,47.00,0.87,19.66,22.73797386,25.77594772,24.73797386,23,21.56847505,20.73797386,21.70767083,0
2,1,S0135,2,MSL26,1,1,-1,-1,0,0,2,-1,0,1.00,0.01,1.01,1.10,0.00,25.20,25.20,0.10,43.50,0.64,13.14,23.2,25.2,25.2,23,21.56847505,21.2,22.16969697,0
3,2,S0135,1,FSL1,1,1,-1,-1,0,0,4,0,0,0.58,0.01,0.59,1.10,0.00,28.40,29.10,1.30,42.40,0.80,17.53,27.33976641,32.72814238,29.33976641,26.50,24.53,25.33976641,26.30946338,1
3,2,S0135,1,FSL13,-2,0,1,0,-2,0,1,1,0,0.65,0.01,0.66,1.40,0.00,26.40,25.90,0.00,48.00,0.92,21.32,29.9,25.9,25.9,26.50,24.53,33.9,31.96060606,0
3,2,S0135,1,FSL14,1,1,0,1,0,0,1,0,0,0.58,0.01,0.59,1.00,0.00,26.10,26.00,0.00,47.20,0.21,5.88,24,26,26,26.50,24.53,22,22.96969697,0
3,2,S0135,1,FSL16,1,1,-2,-1,0,0,4,0,0,0.33,0.01,0.34,1.00,0.00,26.10,26.10,0.00,48.90,-0.31,7.03,24.1,26.1,26.1,26.50,24.53,22.1,23.06969697,0
3,2,S0135,1,FSL21,-2,-1,-2,-1,0,0,2,0,0,0.54,0.01,0.55,1.50,0.00,25.80,25.70,0.00,49.20,0.82,18.03,29.7,25.7,25.7,26.50,24.53,33.7,31.76060606,0
3,2,S0135,1,FSL29,0,0,0,0,-1,-1,2,0,0,0.54,0.01,0.55,1.00,0.00,29.60,30.10,1.10,40.20,1.01,24.06,30.24730781,32.39418493,30.24730781,26.50,24.53,30.24730781,30.24730781,1
3,2,S0135,1,FSL34,0,1,-1,-1,0,0,2,0,0,0.58,0.01,0.59,1.00,1.00,25.90,26.50,0.00,50.80,0.28,6.62,26.5,26.5,26.5,26.50,24.53,26.5,26.5,0
3,2,S0135,1,FSL36,1,1,-3,-2,0,0,2,0,0,0.58,0.01,0.59,1.20,1.00,26.60,27.50,0.00,48.90,0.86,19.34,25.5,27.5,27.5,26.50,24.53,23.5,24.46969697,0
3,2,S0135,1,FSL41,1,0,0,0,-1,-1,3,-1,0,0.58,0.01,0.59,1.10,0.00,29.50,29.80,1.50,40.00,0.99,23.48,27.91566468,31.52552708,29.91566468,26.50,24.53,25.91566468,26.88536165,1
3,2,S0135,1,FSL42,1,0,-2,-2,-2,-1,2,0,0,0.58,0.01,0.59,1.10,0.00,28.60,29.10,1.90,42.00,0.70,14.56,27.32716318,32.49679398,29.32716318,26.50,24.53,25.32716318,26.29686015,1
3,2,S0135,1,FSL43,0,0,-1,0,-1,-1,3,0,0,0.70,0.01,0.71,1.35,0.00,26.30,27.40,0.00,48.70,1.08,26.79,27.4,27.4,27.4,26.50,24.53,27.4,27.4,0
3,2,S0135,1,FSL45,1,-1,-1,0,1,1,2,0,0,0.56,0.01,0.57,1.00,1.00,28.40,29.00,1.30,42.80,0.51,10.29,27.20788218,32.12074279,29.20788218,26.50,24.53,25.20788218,26.17757915,1
3,2,S0135,1,FSL46,0,0,-1,0,-1,0,3,0,0,0.33,0.01,0.34,1.10,0.00,28.70,29.20,1.30,42.10,0.15,5.48,29.37357052,31.80216356,29.37357052,26.50,24.53,29.37357052,29.37357052,1
3,2,S0135,1,FSL50,0,0,-2,-1,-2,0,2,0,0,0.70,0.01,0.71,1.50,-1.00,26.40,26.10,0.00,46.50,1.08,26.50,26.1,26.1,26.1,26.50,24.53,26.1,26.1,0
3,2,S0135,1,FSL51,0,1,0,1,0,0,2,0,0,1.05,0.01,1.06,1.00,1.00,25.90,26.50,0.00,50.80,0.92,21.31,26.5,26.5,26.5,26.50,24.53,26.5,26.5,0
3,2,S0135,1,FSL1,1,0,0,-1,0,0,3,-1,0,0.58,0.01,0.59,1.10,0.00,29.30,29.60,1.30,40.50,0.93,21.54,27.70454685,31.16316126,29.70454685,26.50,24.53,25.70454685,26.67424382,1
3,2,S0135,1,FSL14,0,0,-3,0,0,0,1,0,0,0.58,0.01,0.59,1.50,0.00,26.30,27.10,0.00,47.50,1.06,25.98,27.1,27.1,27.1,26.50,24.53,27.1,27.1,0
3,2,S0135,1,FSL16,0,1,-3,-1,0,-1,3,0,0,0.58,0.01,0.59,1.10,0.00,26.30,27.10,0.00,47.50,0.61,12.37,27.1,27.1,27.1,26.50,24.53,27.1,27.1,0
3,2,S0135,1,FSL21,0,0,0,0,0,0,5,0,0,0.54,0.01,0.55,1.50,0.00,26.40,25.90,0.00,48.00,0.91,20.89,25.9,25.9,25.9,26.50,24.53,25.9,25.9,0
3,2,S0135,1,FSL34,1,1,-1,-1,0,0,2,0,0,0.58,0.01,0.59,1.50,0.00,26.40,26.10,0.00,46.40,0.96,22.60,24.1,26.1,26.1,26.50,24.53,22.1,23.06969697,0
3,2,S0135,1,FSL36,-2,0,-2,-1,1,1,3,0,0,0.58,0.01,0.59,1.70,1.00,26.10,25.90,0.00,47.00,1.09,27.09,29.9,25.9,25.9,26.50,24.53,33.9,31.96060606,0
3,2,S0135,1,FSL41,-2,0,-1,-1,-2,-1,2,0,0,0.58,0.01,0.59,1.10,0.00,28.60,29.10,1.30,42.00,0.76,16.35,33.27412197,31.70470332,29.27412197,26.50,24.53,37.27412197,35.33472803,1
3,2,S0135,1,FSL42,0,0,-2,-1,-2,-1,2,0,0,0.58,0.01,0.59,1.10,0.00,29.50,29.80,1.53,40.00,0.99,23.36,29.91733493,31.54974945,29.91733493,26.50,24.53,29.91733493,29.91733493,1
3,2,S0135,1,FSL43,1,1,-1,-1,0,-1,3,0,0,0.70,0.01,0.71,1.50,1.00,26.40,26.10,0.00,46.40,1.08,26.48,24.1,26.1,26.1,26.50,24.53,22.1,23.06969697,0
3,2,S0135,1,FSL45,1,0,-2,-1,1,1,2,0,0,0.56,0.01,0.57,1.00,1.00,29.30,29.60,1.00,40.50,0.79,17.08,27.68420951,30.89918668,29.68420951,26.50,24.53,25.68420951,26.65390648,1
3,2,S0135,1,FSL46,0,0,-1,-1,-1,0,3,0,1,0.33,0.01,0.34,1.20,0.00,29.60,30.10,1.10,40.20,0.88,19.90,30.24730781,32.39418493,30.24730781,26.50,24.53,30.24730781,30.24730781,1
3,2,S0135,1,FSL50,-3,2,-2,-1,0,0,3,0,0,0.52,0.01,0.53,1.10,-1.00,25.80,25.70,0.00,49.20,0.22,6.00,31.7,25.7,25.7,26.50,24.53,37.7,34.79090909,0
3,2,S0135,1,FSL51,2,-1,-2,1,1,0,2,0,0,0.58,0.01,0.59,1.00,0.00,26.10,26.10,0.00,48.50,0.23,6.14,22.1,26.1,26.1,26.50,24.53,18.1,20.03939394,0
3,2,S0135,2,MSL15,1,1,-1,-1,0,0,2,-1,0,1.02,0.01,1.03,1.10,0.00,29.70,30.30,0.10,39.80,1.85,56.78,28.25256482,30.80512964,30.25256482,26.5,24.53491498,26.25256482,27.22226179,0
3,2,S0135,2,MSL18,0,1,1,0,1,1,4,-1,1,0.55,0.01,0.56,1.00,1.00,29.60,30.20,1.35,39.60,1.06,25.83,30.40592319,33.36707405,30.40592319,26.5,24.53491498,30.40592319,30.40592319,1
3,2,S0135,2,MSL21,2,2,1,-1,-1,-1,4,1,0,0.78,0.01,0.79,1.10,0.00,29.50,30.20,0.10,40.30,1.71,51.05,26.144827,30.789654,30.144827,26.5,24.53491498,22.144827,24.08422094,0
3,2,S0135,2,MSL26,0,0,1,0,0,0,2,0,0,0.55,0.01,0.56,1.10,0.00,28.80,29.60,1.10,42.10,1.00,23.98,29.83412632,33.2639353,29.83412632,26.5,24.53491498,29.83412632,29.83412632,1
3,2,S0135,2,MSL27,-2,-1,-1,-1,1,1,2,1,0,0.58,0.01,0.59,1.10,-1.00,25.80,26.40,0.00,49.40,0.43,8.79,30.4,26.4,26.4,26.5,24.53491498,34.4,32.46060606,0
3,2,S0135,2,MSL31,1,0,1,0,1,0,1,2,0,0.57,0.01,0.58,1.10,0.00,28.80,29.40,1.10,42.00,0.92,21.18,27.57969236,32.16563936,29.57969236,26.5,24.53491498,25.57969236,26.54938933,1
3,2,S0135,2,MSL15,1,1,-1,-1,0,0,3,-1,0,1.02,0.01,1.03,1.10,0.00,28.90,29.70,0.00,42.20,1.70,50.75,27.7,29.7,29.7,26.5,24.53491498,25.7,26.66969697,0
3,2,S0135,2,MSL18,1,1,1,-1,-1,0,4,0,0,0.57,0.01,0.58,1.10,0.00,28.80,29.40,1.10,42.00,0.92,21.18,27.57969236,32.16563936,29.57969236,26.5,24.53491498,25.57969236,26.54938933,1
3,2,S0135,2,MSL21,1,1,1,0,0,0,2,0,0,0.69,0.01,0.70,1.10,0.00,28.80,29.60,0.80,42.20,1.25,32.83,27.77509268,32.53307126,29.77509268,26.5,24.53491498,25.77509268,26.74478965,1
3,2,S0135,2,MSL26,3,1,1,-1,-1,-1,3,0,0,0.55,0.01,0.56,1.10,0.00,29.50,30.20,0.10,40.30,1.54,44.59,24.144827,30.789654,30.144827,26.5,24.53491498,18.144827,21.05391791,0
3,2,S0135,2,MSL27,0,0,0,0,-1,2,2,0,1,0.47,0.01,0.48,1.20,0.00,26.70,27.80,0.00,48.00,0.77,16.50,27.8,27.8,27.8,26.5,24.53491498,27.8,27.8,0
3,2,S0135,2,MSL31,-2,0,1,0,1,0,1,2,0,0.57,0.01,0.58,1.10,0.00,29.60,30.20,1.35,39.60,1.22,31.89,34.40592319,33.36707405,30.40592319,26.5,24.53491498,38.40592319,36.46652925,1
4,2,S0135,1,FSL10,-3,-1,0,-1,2,0,2,-1,0,0.65,0.01,0.66,1.1,0,23.4,24.3,0.1,80.1,0.141592965,5.414237653,30.25161426,25.10322853,24.25161426,29,30.06981194,36.25161426,33.34252335,0
4,2,S0135,1,FSL11,0,0,0,-1,1,0,3,0,0,0.48,0.01,0.49,1.1,0,23.9,25.9,0.1,76,0.266056958,6.455640693,25.77409676,27.64819352,25.77409676,29,30.06981194,25.77409676,25.77409676,0
4,2,S0135,1,FSL12,-3,-2,-1,0,0,0,2,0,0,0.56,0.005,0.565,1.55,0,23.4,24.3,0.1,80.1,0.666274246,13.8159038,30.25161426,25.10322853,24.25161426,29,30.06981194,36.25161426,33.34252335,0
4,2,S0135,1,FSL13,-1,0,2,2,-2,-1,4,0,0,0.46,0.01,0.47,1.1,0,23.9,25.8,0.1,75.6,0.194225399,5.778144325,27.68157748,27.46315496,25.68157748,29,30.06981194,29.68157748,28.71188051,0
4,2,S0135,1,FSL17,-3,0,-1,-1,0,0,1,0,1,0.95,0.01,0.96,1.05,0,23.9,25.5,0.1,77.5,0.794137118,17.30791686,31.4032873,26.90657459,25.4032873,29,30.06981194,37.4032873,34.49419639,0
4,2,S0135,1,FSL18,-3,0,-1,-1,0,0,1,-1,1,0.63,0.01,0.64,1.1,-2,20.9,25.5,0.1,77.9,0.230855086,6.097727214,31.19590603,29.49181206,25.19590603,29,30.06981194,37.19590603,34.28681512,0
4,2,S0135,1,FSL19,-3,-2,-2,-2,-2,-2,2,1,0,1.07,0.01,1.08,1.1,-1,23.9,25.4,0.1,77.9,0.962295584,22.58167515,31.31027812,26.72055623,25.31027812,29,30.06981194,37.31027812,34.40118721,0
4,2,S0135,1,FSL20,-2,-1,0,0,1,0,3,0,0,0.56,0.01,0.57,1.1,0,24.1,25.6,0.1,75.1,0.330058783,7.232224308,29.50896453,26.91792906,25.50896453,29,30.06981194,33.50896453,31.56957059,0
4,2,S0135,1,FSL21,-2,-1,1,1,0,0,3,0,0,0.31,0.01,0.32,1.1,-1,23.9,25.4,0.1,77.9,-0.269668478,6.495156724,29.31027812,26.72055623,25.31027812,29,30.06981194,33.31027812,31.37088418,0
4,2,S0135,1,FSL22,0,0,-2,-1,2,1,1,2,0,0.68,0.01,0.69,1.1,0,24.2,25.6,0.1,73.9,0.522378353,10.50642351,25.51530309,26.83060617,25.51530309,29,30.06981194,25.51530309,25.51530309,0
4,2,S0135,1,FSL23,-3,2,-1,-1,0,0,2,0,0,0.63,0.01,0.64,1.1,0,22.9,23.9,0.1,80.8,-0.018669808,5.007215167,29.84783175,24.79566351,23.84783175,29,30.06981194,35.84783175,32.93874084,0
4,2,S0135,1,FSL34,-1,0,1,0,0,0,2,-1,0,0.54,0.01,0.55,1.1,0,23.4,24.3,0.1,80.1,-0.073362976,5.111356616,26.25161426,25.10322853,24.25161426,29,30.06981194,28.25161426,27.28191729,0
4,2,S0135,1,FSL35,-2,0,1,0,0,0,1,0,0,0.56,0.01,0.57,1,0,24.1,25.6,0.1,75.2,0.117054126,5.283268027,29.50896453,26.91792906,25.50896453,29,30.06981194,33.50896453,31.56957059,0
